msoa,urban_rural,total_prems,total_prems_density_km2,number_of_aps,number_of_aps_density_km2,source,buffer_size,total_prems_density_km2_decile
E02000057,Suburban,2906.0,2653.48376438716,2772.0,2531.1276651346207,Predictive Model,200,9
E02000057,Suburban,2906.0,2653.48376438716,2772.0,2531.1276651346207,Predictive Model,100,9
E02000057,Suburban,2906.0,2653.48376438716,2462.0,2248.0650474608356,Predictive Model,300,9
E02000057,Suburban,27.11764705882353,864.5696739763868,37.94117647058823,1209.6473746524282,Wardriving,100,7
E02000057,Suburban,94.44117647058823,1204.3961922507797,35.23529411764706,449.35117979334603,Wardriving,200,7
E02000057,Suburban,161.23529411764707,1101.5426757216517,38.27450980392157,261.4874502017103,Wardriving,300,7
E02000060,Urban,4151.0,3368.795934373609,3419.0,2774.732184924926,Predictive Model,100,10
E02000060,Urban,4151.0,3368.795934373609,3317.0,2691.9528100017487,Predictive Model,200,10
E02000060,Urban,4151.0,3368.795934373609,3419.0,2774.732184924926,Predictive Model,300,10
E02000060,Urban,3.0,95.6465366004333,3.0,95.6465366004333,Wardriving,100,2
E02000060,Urban,71.0,485.06457847355136,3.0,20.495686414375406,Wardriving,300,5
E02000060,Urban,25.5,325.1982244414467,3.0,38.2586146401702,Wardriving,200,5
E02000062,Suburban,2889.0,1568.1535133697905,2973.0,1613.7488387844885,Predictive Model,300,7
E02000062,Suburban,2889.0,1568.1535133697905,3340.0,1812.956986727276,Predictive Model,200,7
E02000062,Suburban,70.61016949152543,425.7088370484447,13.508474576271187,81.4426171693736,Wardriving,300,5
E02000062,Suburban,24.416666666666668,266.89938308497824,10.75,117.50860210908598,Wardriving,200,5
E02000062,Suburban,2889.0,1568.1535133697905,3340.0,1812.956986727276,Predictive Model,100,7
E02000062,Suburban,2.3846153846153846,76.02673422084855,8.615384615384615,274.6772333140335,Wardriving,100,1
E02000102,Suburban,3177.0,2338.673662825051,2623.0,1930.8596215266316,Predictive Model,100,8
E02000102,Suburban,3177.0,2338.673662825051,2520.0,1855.0385994079725,Predictive Model,200,8
E02000102,Suburban,3177.0,2338.673662825051,2520.0,1855.0385994079725,Predictive Model,300,8
E02000102,Suburban,398.962962962963,2725.6732599463708,47.074074074074076,321.60515348977316,Wardriving,300,10
E02000102,Suburban,43.0,1370.9336912727254,41.44444444444444,1321.3391908132471,Wardriving,100,9
E02000102,Suburban,211.47222222222223,2696.8780857000024,41.69444444444444,531.7238942119668,Wardriving,200,10
E02000103,Suburban,4055.0,2297.4523622239376,3376.0,1912.7494882535177,Predictive Model,300,8
E02000103,Suburban,4055.0,2297.4523622239376,4677.0,2649.8605913986084,Predictive Model,100,8
E02000103,Suburban,4055.0,2297.4523622239376,3702.0,2097.4521935765765,Predictive Model,200,8
E02000103,Suburban,44.9,572.6039324478432,16.6,211.69766767559463,Wardriving,200,6
E02000103,Suburban,97.63333333333334,667.0207278633976,20.2,138.00428852346155,Wardriving,300,6
E02000103,Suburban,9.0,286.93960980127923,13.3,424.0329789285571,Wardriving,100,3
E02000106,Urban,4270.0,3176.6317404723854,4518.0,3361.129321652046,Predictive Model,200,9
E02000106,Urban,4270.0,3176.6317404723854,3840.0,2856.736740846361,Predictive Model,300,9
E02000106,Urban,4270.0,3176.6317404723854,3615.0,2689.3498224373943,Predictive Model,100,9
E02000106,Urban,50.12,1597.9348048043864,48.08,1532.8951599160994,Wardriving,100,10
E02000106,Urban,218.88,2791.348524146648,47.68,608.0569153477347,Wardriving,200,10
E02000106,Urban,402.6533333333333,2750.885484567677,54.16,370.0154587341933,Wardriving,300,10
E02000112,Suburban,4089.0,3224.0957863909307,3253.0,2564.9262883662745,Predictive Model,100,9
E02000112,Suburban,4089.0,3224.0957863909307,3062.0,2414.3265585544214,Predictive Model,200,9
E02000112,Suburban,59.5,758.7958570299496,1.0,12.752871546721844,Wardriving,200,6
E02000112,Suburban,139.0,949.6334705327088,1.0,6.831895471458336,Wardriving,300,7
E02000112,Suburban,4089.0,3224.0957863909307,3062.0,2414.3265585544214,Predictive Model,300,9
E02000112,Suburban,8.0,255.05743093446705,1.0,31.88217886680838,Wardriving,100,3
E02000113,Suburban,3430.0,2303.4161366440408,4808.0,3228.811890666049,Predictive Model,300,8
E02000113,Suburban,365.86538461538464,2480.8116684703177,43.85576923076923,297.3714065674933,Wardriving,300,10
E02000113,Suburban,3430.0,2303.4161366440408,3600.0,2417.579618635145,Predictive Model,200,8
E02000113,Suburban,29.764705882352942,948.9636768590838,34.61764705882353,1103.6860154774124,Wardriving,100,7
E02000113,Suburban,174.42028985507247,2205.184038287424,36.68115942028985,463.75744087290974,Wardriving,200,9
E02000113,Suburban,3430.0,2303.4161366440408,3600.0,2417.579618635145,Predictive Model,100,8
E02000119,Suburban,12.0,136.63790942918482,6.1,69.45760395983561,Wardriving,200,4
E02000119,Suburban,1.5,47.82326830021828,4.0,127.52871546724876,Wardriving,100,1
E02000119,Suburban,2935.0,1141.1299790757496,5173.0,2011.2658881631526,Predictive Model,100,6
E02000119,Suburban,2935.0,1141.1299790757496,5173.0,2011.2658881631526,Predictive Model,300,6
E02000119,Suburban,25.1875,156.68924491858075,8.5625,53.26656713113044,Wardriving,300,4
E02000119,Suburban,2935.0,1141.1299790757496,4239.0,1648.126058365282,Predictive Model,200,6
E02000186,Suburban,2059.0,2060.45451289705,3502.0,3504.4738728341276,Predictive Model,300,8
E02000186,Suburban,2059.0,2060.45451289705,4740.0,4743.348417256929,Predictive Model,100,8
E02000186,Suburban,9.0,286.93960980124405,73.36363636363636,2338.9925768646867,Wardriving,100,3
E02000186,Suburban,36.81818181818182,469.5375433111503,55.68181818181818,710.1030747606902,Wardriving,200,6
E02000186,Suburban,58.72727272727273,401.2185885965799,54.666666666666664,373.4769524397472,Wardriving,300,5
E02000186,Suburban,2059.0,2060.45451289705,4740.0,4743.348417256929,Predictive Model,200,8
E02000187,Urban,1057.0,1096.412138697744,4370.0,4532.943279195025,Predictive Model,200,6
E02000187,Urban,1057.0,1096.412138697744,5656.0,5866.894093164087,Predictive Model,300,6
E02000187,Urban,1057.0,1096.412138697744,5656.0,5866.894093164087,Predictive Model,100,6
E02000187,Urban,37.78378378378378,489.7943522614955,131.35135135135135,1702.7185636558427,Wardriving,200,6
E02000187,Urban,9.0,286.9396098012412,201.52631578947367,6425.0980463681435,Wardriving,100,3
E02000187,Urban,74.85454545454546,518.8100015598718,115.54545454545455,800.8349671879973,Wardriving,300,6
E02000188,Urban,1116.0,2206.388263173274,3769.0,7451.503014247374,Predictive Model,200,8
E02000188,Urban,1116.0,2206.388263173274,4541.0,8977.785934650392,Predictive Model,100,8
E02000188,Urban,62.5,442.80803981677434,56.22727272727273,398.366214729709,Wardriving,300,5
E02000188,Urban,1116.0,2206.388263173274,3512.0,6943.401057584711,Predictive Model,300,8
E02000188,Urban,30.8,409.15462879068957,59.4,789.0839269534728,Wardriving,200,5
E02000188,Urban,9.0,286.9396098012374,71.625,2283.5610613348476,Wardriving,100,3
E02000189,Urban,1010.0,3381.2069722097167,2567.0,8593.622076893409,Predictive Model,100,10
E02000189,Urban,1010.0,3381.2069722097167,2425.0,8118.244462978775,Predictive Model,300,10
E02000189,Urban,1010.0,3381.2069722097167,2425.0,8118.244462978775,Predictive Model,200,10
E02000189,Urban,38.5,1227.4638863719695,19.0,605.7613984692837,Wardriving,100,8
E02000189,Urban,150.5,1028.200268454557,15.0,102.47843207188276,Wardriving,300,7
E02000189,Urban,97.0,1237.0285400321213,16.0,204.04594474756638,Wardriving,200,7
E02000248,Suburban,3514.0,2036.9403756906613,2956.0,1713.4876922429125,Predictive Model,200,8
E02000248,Suburban,126.60583941605839,1636.084001315866,55.72992700729927,720.178803692513,Wardriving,200,8
E02000248,Suburban,21.65714285714286,690.4769023154305,64.55714285714286,2058.2223757014713,Wardriving,100,6
E02000248,Suburban,3514.0,2036.9403756906613,2956.0,1713.4876922429125,Predictive Model,300,8
E02000248,Suburban,251.74019607843138,1739.96737056839,60.14705882352941,415.721928475789,Wardriving,300,8
E02000248,Suburban,3514.0,2036.9403756906613,3196.0,1852.6071259838798,Predictive Model,100,8
E02000250,Suburban,3304.0,3296.8177491515216,2319.0,2313.9589468167005,Predictive Model,200,10
E02000250,Suburban,49.8125,635.2524139211182,36.625,467.0739203987143,Wardriving,200,6
E02000250,Suburban,3304.0,3296.8177491515216,2319.0,2313.9589468167005,Predictive Model,300,10
E02000250,Suburban,6.5,207.23416263425315,33.25,1060.0824473213718,Wardriving,100,3
E02000250,Suburban,107.0,731.0128154460568,37.75,257.90405404755745,Wardriving,300,6
E02000250,Suburban,3304.0,3296.8177491515216,2319.0,2313.9589468167005,Predictive Model,100,10
E02000252,Suburban,4709.0,1468.90914738714,6931.0,2162.0321300786295,Predictive Model,100,7
E02000252,Suburban,4709.0,1468.90914738714,6931.0,2162.0321300786295,Predictive Model,200,7
E02000252,Suburban,4709.0,1468.90914738714,5717.0,1783.341175538815,Predictive Model,300,7
E02000252,Suburban,347.7950819672131,2407.1045044438974,74.61475409836065,516.411875844378,Wardriving,300,10
E02000252,Suburban,43.023809523809526,1371.6927907695695,65.88095238095238,2100.428307725179,Wardriving,100,9
E02000252,Suburban,178.17073170731706,2305.9338279408234,65.07317073170732,842.1945863033699,Wardriving,200,10
E02000255,Suburban,4098.0,2643.068709040167,3397.0,2190.947878137981,Predictive Model,200,9
E02000255,Suburban,4098.0,2643.068709040167,3497.0,2255.4444303351547,Predictive Model,300,9
E02000255,Suburban,198.19900497512438,2629.6526743184895,98.22388059701493,1303.2088144251702,Wardriving,200,10
E02000255,Suburban,357.0813559322034,2527.040511399942,111.23389830508475,787.1947459257984,Wardriving,300,10
E02000255,Suburban,4098.0,2643.068709040167,3794.0,2446.9991903607597,Predictive Model,100,9
E02000255,Suburban,62.691588785046726,1998.7444470891987,117.41121495327103,3743.3253561093625,Wardriving,100,10
E02000256,Urban,3319.0,3035.4729646082537,4039.0,3693.966647801367,Predictive Model,300,9
E02000256,Urban,272.36054421768705,1922.3897519432646,90.95238095238095,641.9649570018096,Wardriving,300,9
E02000256,Urban,3319.0,3035.4729646082537,3666.0,3352.8303369249343,Predictive Model,200,9
E02000256,Urban,3319.0,3035.4729646082537,4039.0,3693.966647801367,Predictive Model,100,9
E02000256,Urban,36.971698113207545,1178.7382922548984,123.55660377358491,3939.253741684717,Wardriving,100,8
E02000256,Urban,139.215,1841.6919215528853,94.18,1245.9185085791814,Wardriving,200,9
E02000257,Suburban,5808.0,2664.7524761588875,6803.0,3121.265684454014,Predictive Model,200,9
E02000257,Suburban,286.6886446886447,2028.691553812591,74.57875457875458,527.7407818928316,Wardriving,300,9
E02000257,Suburban,31.252525252525253,996.3986001404481,90.77777777777777,2894.1933482424715,Wardriving,100,7
E02000257,Suburban,144.33870967741936,1914.8565012017013,73.93010752688173,980.7871176676945,Wardriving,200,9
E02000257,Suburban,5808.0,2664.7524761588875,5960.0,2734.4911773255803,Predictive Model,100,9
E02000257,Suburban,5808.0,2664.7524761588875,5960.0,2734.4911773255803,Predictive Model,300,9
E02000258,Suburban,2672.0,2579.015770142968,2311.0,2230.5783850300895,Predictive Model,300,9
E02000258,Suburban,2672.0,2579.015770142968,2311.0,2230.5783850300895,Predictive Model,200,9
E02000258,Suburban,2672.0,2579.015770142968,2490.0,2403.349276817362,Predictive Model,100,9
E02000258,Suburban,251.6153846153846,1719.0100067031563,71.2991452991453,487.1083078880984,Wardriving,300,8
E02000258,Suburban,32.05128205128205,1021.8647072695154,68.92307692307692,2197.417866512366,Wardriving,100,7
E02000258,Suburban,147.83333333333334,1885.2995103238638,64.8076923076923,826.4841752395396,Wardriving,200,9
E02000261,Urban,339.02061855670104,2335.067821904094,79.19587628865979,545.4763876499088,Wardriving,300,10
E02000261,Urban,3554.0,2716.047199200412,3883.0,2967.476441895104,Predictive Model,200,9
E02000261,Urban,3554.0,2716.047199200412,4033.0,3082.109835220951,Predictive Model,300,9
E02000261,Urban,38.15151515151515,1216.353430100356,86.9090909090909,2770.8511815153465,Wardriving,100,8
E02000261,Urban,179.92307692307693,2315.913551846596,76.38461538461539,983.1988700229456,Wardriving,200,10
E02000261,Urban,3554.0,2716.047199200412,3883.0,2967.476441895104,Predictive Model,100,9
E02000306,Suburban,2670.0,1273.4808959992022,4942.0,2357.13205544122,Predictive Model,300,6
E02000306,Suburban,9.26086956521739,295.25669994041147,19.391304347826086,618.2370336780447,Wardriving,100,4
E02000306,Suburban,2670.0,1273.4808959992022,6580.0,3138.391121975562,Predictive Model,100,6
E02000306,Suburban,93.73134328358209,647.9614345746053,27.492537313432837,190.05493033223294,Wardriving,300,6
E02000306,Suburban,45.955555555555556,593.9850981671702,23.0,297.279775920223,Wardriving,200,6
E02000306,Suburban,2670.0,1273.4808959992022,6580.0,3138.391121975562,Predictive Model,200,6
E02000309,Suburban,4558.0,2806.765335277526,5469.0,3367.748929055022,Predictive Model,300,9
E02000309,Suburban,2.75,87.67599188371251,28.964285714285715,923.444537892089,Wardriving,100,2
E02000309,Suburban,9.680851063829786,139.48453254227795,21.659574468085108,312.07748160008566,Wardriving,200,4
E02000309,Suburban,19.227272727272727,147.12176357083294,20.166666666666668,154.30974571534964,Wardriving,300,4
E02000309,Suburban,4558.0,2806.765335277526,5469.0,3367.748929055022,Predictive Model,100,9
E02000309,Suburban,4558.0,2806.765335277526,4444.0,2736.5654124557536,Predictive Model,200,9
E02000346,Urban,1048.0,1805.5927779876413,2741.0,4722.452103496302,Predictive Model,100,7
E02000346,Urban,1048.0,1805.5927779876413,2987.0,5146.283996039203,Predictive Model,200,7
E02000346,Urban,118.2043795620438,1598.4520265296376,68.28467153284672,923.398709903962,Wardriving,200,8
E02000346,Urban,1048.0,1805.5927779876413,2741.0,4722.452103496302,Predictive Model,300,7
E02000346,Urban,19.933333333333334,635.518098744978,75.84,2417.944445258485,Wardriving,100,5
E02000346,Urban,208.67336683417085,1502.7688531476301,72.87939698492463,524.8436323556346,Wardriving,300,8
E02000351,Urban,1832.0,3469.836902455693,3937.0,7456.740111882131,Predictive Model,300,10
E02000351,Urban,1832.0,3469.836902455693,3937.0,7456.740111882131,Predictive Model,100,10
E02000351,Urban,201.07070707070707,1442.3787557333542,82.84848484848484,594.3127978762669,Wardriving,300,8
E02000351,Urban,1832.0,3469.836902455693,3798.0,7193.4719189556345,Predictive Model,200,10
E02000351,Urban,26.513513513513512,845.3085802252732,87.16216216216216,2778.919644471464,Wardriving,100,6
E02000351,Urban,103.11764705882354,1388.558001329487,78.75,1060.4289927437826,Wardriving,200,8
E02000362,Suburban,2093.0,1613.127208889001,2933.0,2260.5361221554895,Predictive Model,200,7
E02000362,Suburban,2093.0,1613.127208889001,2933.0,2260.5361221554895,Predictive Model,100,7
E02000362,Suburban,51.095238095238095,1629.027520194352,77.76190476190476,2479.2189566424763,Wardriving,100,10
E02000362,Suburban,2093.0,1613.127208889001,3762.0,2899.4670615577743,Predictive Model,300,7
E02000362,Suburban,187.52272727272728,2327.9633436285135,66.27272727272727,822.7295006691,Wardriving,200,10
E02000362,Suburban,319.4029850746269,2132.120711717777,65.56716417910448,437.6825367558969,Wardriving,300,9
E02000363,Urban,1794.0,3024.3546472619955,4621.0,7790.1576505003795,Predictive Model,200,9
E02000363,Urban,135.5,925.721836382673,31.666666666666668,216.34335659619663,Wardriving,300,7
E02000363,Urban,1794.0,3024.3546472619955,4621.0,7790.1576505003795,Predictive Model,100,9
E02000363,Urban,73.0,930.9596229107564,34.25,436.7858504752521,Wardriving,200,7
E02000363,Urban,1794.0,3024.3546472619955,4480.0,7552.457536083467,Predictive Model,300,9
E02000363,Urban,13.833333333333334,441.03680765747157,42.0,1339.051512405817,Wardriving,100,4
E02000366,Urban,2712.0,4214.078503467874,3888.0,6041.422279307925,Predictive Model,100,10
E02000366,Urban,2712.0,4214.078503467874,3706.0,5758.619075904108,Predictive Model,200,10
E02000366,Urban,73.4,2340.151928823459,100.42222222222222,3201.67925109089,Wardriving,100,10
E02000366,Urban,368.82481751824815,2505.40375732649,96.64233576642336,656.4853004611754,Wardriving,300,10
E02000366,Urban,220.1978021978022,2789.7602625898453,89.3956043956044,1132.5830789583988,Wardriving,200,10
E02000366,Urban,2712.0,4214.078503467874,3706.0,5758.619075904108,Predictive Model,300,10
E02000367,Urban,2425.0,3266.0036694396304,5038.0,6785.206798613137,Predictive Model,100,10
E02000367,Urban,2425.0,3266.0036694396304,4305.0,5797.998266778395,Predictive Model,200,10
E02000367,Urban,194.8048780487805,2484.3215864310864,121.2560975609756,1546.3634364520028,Wardriving,200,10
E02000367,Urban,2425.0,3266.0036694396304,4305.0,5797.998266778395,Predictive Model,300,10
E02000367,Urban,44.02439024390244,1403.5934842581187,148.14634146341464,4723.228156999342,Wardriving,100,9
E02000367,Urban,381.9186991869919,2609.2286314410544,125.88617886178862,860.041215285109,Wardriving,300,10
E02000368,Urban,2079.0,3272.926824736715,4368.0,6876.452318638755,Predictive Model,300,10
E02000368,Urban,76.76470588235294,978.970433439594,84.88235294117646,1082.4937436424016,Wardriving,200,7
E02000368,Urban,2079.0,3272.926824736715,4019.0,6327.0288160735245,Predictive Model,200,10
E02000368,Urban,116.01960784313725,792.6338334239585,95.01960784313725,649.1640285233232,Wardriving,300,6
E02000368,Urban,2079.0,3272.926824736715,4368.0,6876.452318638755,Predictive Model,100,10
E02000368,Urban,33.529411764705884,1068.990703181102,84.88235294117646,2706.2343591058416,Wardriving,100,8
E02000370,Urban,1211.0,2466.6668124076486,3930.0,8004.955055955457,Predictive Model,200,8
E02000370,Urban,1211.0,2466.6668124076486,3930.0,8004.955055955457,Predictive Model,300,8
E02000370,Urban,63.04,823.7100638375014,137.6,1797.945824619927,Wardriving,200,6
E02000370,Urban,18.615384615384617,593.4990219820579,154.69230769230768,4931.927823164951,Wardriving,100,5
E02000370,Urban,1211.0,2466.6668124076486,3930.0,8004.955055955457,Predictive Model,100,8
E02000370,Urban,122.37837837837837,854.2160112953028,135.13513513513513,943.2597297872161,Wardriving,300,7
E02000371,Urban,298.6666666666667,2040.4594474757066,230.56338028169014,1575.184913630721,Wardriving,300,9
E02000371,Urban,49.436619718309856,1576.147152429365,305.22535211267603,9731.24927073982,Wardriving,100,10
E02000371,Urban,160.14788732394365,2042.3454355212973,231.30985915492957,2949.86492129337,Wardriving,200,9
E02000371,Urban,2631.0,2644.054436790017,7005.0,7039.757251886761,Predictive Model,100,9
E02000371,Urban,2631.0,2644.054436790017,6495.0,6527.226745325413,Predictive Model,200,9
E02000371,Urban,2631.0,2644.054436790017,6495.0,6527.226745325413,Predictive Model,300,9
E02000374,Urban,35.8235294117647,1142.1321723462563,101.42647058823529,3233.6968771232064,Wardriving,100,8
E02000374,Urban,151.2910447761194,1946.8295547191992,88.82835820895522,1143.0529369024134,Wardriving,200,9
E02000374,Urban,2283.0,4595.484736480786,2266.0,4561.265183033491,Predictive Model,100,10
E02000374,Urban,2283.0,4595.484736480786,2266.0,4561.265183033491,Predictive Model,300,10
E02000374,Urban,291.07,2004.3079487605653,95.51,657.6818366239103,Wardriving,300,9
E02000374,Urban,2283.0,4595.484736480786,2266.0,4561.265183033491,Predictive Model,200,10
E02000375,Urban,45.625,1454.624410798159,162.1875,5170.890884960579,Wardriving,100,9
E02000375,Urban,1670.0,2230.8303637825543,3212.0,4290.674927227285,Predictive Model,200,8
E02000375,Urban,1670.0,2230.8303637825543,3457.0,4617.952435686401,Predictive Model,100,8
E02000375,Urban,208.5,1424.4502057991276,150.53125,1028.4137651880094,Wardriving,300,8
E02000375,Urban,132.875,1694.5378067708095,143.8125,1834.0223393130916,Wardriving,200,8
E02000375,Urban,1670.0,2230.8303637825543,3212.0,4290.674927227285,Predictive Model,300,8
E02000376,Urban,1904.0,4600.621426513903,2995.0,7236.796834248498,Predictive Model,300,10
E02000376,Urban,1904.0,4600.621426513903,2894.0,6992.751264879851,Predictive Model,200,10
E02000376,Urban,1904.0,4600.621426513903,2995.0,7236.796834248498,Predictive Model,100,10
E02000376,Urban,359.73949579831935,2490.591596914458,154.49579831932772,1069.6238293179545,Wardriving,300,10
E02000376,Urban,68.17073170731707,2173.4314617738396,174.73170731707316,5570.827546385613,Wardriving,100,10
E02000376,Urban,206.6875,2675.9991246835098,148.2875,1919.8897862788313,Wardriving,200,10
E02000398,Suburban,2410.0,2015.1371384973577,3564.0,2980.061726806881,Predictive Model,300,8
E02000398,Suburban,2410.0,2015.1371384973577,3564.0,2980.061726806881,Predictive Model,200,8
E02000398,Suburban,2410.0,2015.1371384973577,3226.0,2697.440833523849,Predictive Model,100,8
E02000398,Suburban,70.69444444444444,516.8162115670458,9.63888888888889,70.46570743173474,Wardriving,300,6
E02000398,Suburban,9.928571428571429,316.54449017756775,9.428571428571429,300.603400744165,Wardriving,100,4
E02000398,Suburban,35.28,484.82899587109637,8.88,122.0317880763984,Wardriving,200,6
E02000408,Urban,2297.0,4449.801846469596,2721.0,5271.184512078264,Predictive Model,200,10
E02000408,Urban,24.692307692307693,787.2445704803339,39.69230769230769,1265.4772534824058,Wardriving,100,6
E02000408,Urban,2297.0,4449.801846469596,2803.0,5430.0368200497505,Predictive Model,100,10
E02000408,Urban,207.3846153846154,1416.8300146963925,41.794871794871796,285.5381953455885,Wardriving,300,8
E02000408,Urban,116.61538461538461,1487.1810203716827,38.65384615384615,492.94753478678797,Wardriving,200,8
E02000408,Urban,2297.0,4449.801846469596,3047.0,5902.719297428323,Predictive Model,300,10
E02000411,Suburban,2762.0,1986.545425303492,2954.0,2124.6398212695567,Predictive Model,300,8
E02000411,Suburban,88.0204081632653,665.3605038026208,63.06122448979592,476.6899969279152,Wardriving,300,6
E02000411,Suburban,2762.0,1986.545425303492,3935.0,2830.215875658668,Predictive Model,200,8
E02000411,Suburban,37.50961538461539,533.7870375940465,56.04807692307692,797.6018052129447,Wardriving,200,6
E02000411,Suburban,2762.0,1986.545425303492,3199.0,2300.8540244554206,Predictive Model,100,8
E02000411,Suburban,10.78688524590164,343.90940482552963,54.80327868852459,1747.2479336348715,Wardriving,100,4
E02000420,Urban,2722.0,4707.424697137307,3038.0,5253.9148530136445,Predictive Model,200,10
E02000420,Urban,2722.0,4707.424697137307,3273.0,5660.323671465983,Predictive Model,100,10
E02000420,Urban,225.65079365079364,1541.6226352739532,69.41269841269842,474.22029994745344,Wardriving,300,8
E02000420,Urban,131.3095238095238,1674.5734900041994,68.64285714285714,875.3935397429025,Wardriving,200,8
E02000420,Urban,44.0,1402.8158701394136,83.14285714285714,2650.775442925775,Wardriving,100,9
E02000420,Urban,2722.0,4707.424697137307,3273.0,5660.323671465983,Predictive Model,300,10
E02000421,Urban,134.23684210526315,1787.1537846107872,87.20175438596492,1160.9550919960684,Wardriving,200,9
E02000421,Urban,34.67213114754098,1105.4230869392172,99.8360655737705,3182.991299981008,Wardriving,100,8
E02000421,Urban,2265.0,2894.886613576038,3378.0,4317.407055478965,Predictive Model,100,9
E02000421,Urban,264.90419161676647,1880.5809478516148,92.17365269461078,654.3498390623637,Wardriving,300,9
E02000421,Urban,2265.0,2894.886613576038,3159.0,4037.5041113848583,Predictive Model,300,9
E02000421,Urban,2265.0,2894.886613576038,4029.0,5149.447313950489,Predictive Model,200,9
E02000422,Urban,2490.0,4622.156688476134,2979.0,5529.881435731086,Predictive Model,200,10
E02000422,Urban,2490.0,4622.156688476134,3208.0,5954.971348044754,Predictive Model,100,10
E02000422,Urban,2490.0,4622.156688476134,2903.0,5388.803560902095,Predictive Model,300,10
E02000422,Urban,226.39285714285714,1525.2915610316622,62.125,418.5588689721685,Wardriving,300,8
E02000422,Urban,123.56756756756756,1550.694912542996,58.0,727.8633600868919,Wardriving,200,8
E02000422,Urban,25.666666666666668,818.3092575813349,61.44444444444444,1958.9827681492563,Wardriving,100,6
E02000427,Suburban,1972.0,1834.165591948546,2902.0,2699.1625496119073,Predictive Model,200,7
E02000427,Suburban,1972.0,1834.165591948546,2836.0,2637.775668745475,Predictive Model,300,7
E02000427,Suburban,12.0,81.98274565750664,7.0,47.82326830021221,Wardriving,300,3
E02000427,Suburban,1972.0,1834.165591948546,2902.0,2699.1625496119073,Predictive Model,100,7
E02000427,Suburban,11.0,140.2815870139561,7.0,89.27010082706298,Wardriving,200,4
E02000427,Suburban,8.0,255.0574309344599,7.0,223.1752520676524,Wardriving,100,3
E02000428,Urban,1776.0,2968.6102987092086,2815.0,4705.314184046409,Predictive Model,300,9
E02000428,Urban,163.09459459459458,2149.6425516396152,94.71621621621621,1248.39213227625,Wardriving,200,9
E02000428,Urban,1776.0,2968.6102987092086,3302.0,5519.341895460477,Predictive Model,100,9
E02000428,Urban,299.0642201834862,2103.8365722676153,100.10091743119266,704.1831044853044,Wardriving,300,9
E02000428,Urban,1776.0,2968.6102987092086,3302.0,5519.341895460477,Predictive Model,200,9
E02000428,Urban,47.43589743589744,1512.3597667586955,105.0,3347.628781014518,Wardriving,100,9
E02000464,Suburban,4211.0,719.5558078039866,2486.0,424.79594827848746,Predictive Model,200,5
E02000464,Suburban,4211.0,719.5558078039866,2486.0,424.79594827848746,Predictive Model,300,5
E02000464,Suburban,11.142857142857142,54.6551637716707,2.357142857142857,11.56166925939188,Wardriving,300,2
E02000464,Suburban,4211.0,719.5558078039866,2735.0,467.3438932186899,Predictive Model,100,5
E02000464,Suburban,6.428571428571429,51.23921603593955,1.8571428571428572,14.802440188160315,Wardriving,200,2
E02000465,Suburban,4522.0,1616.143406678649,3030.0,1082.909005359643,Predictive Model,300,7
E02000465,Suburban,4522.0,1616.143406678649,3030.0,1082.909005359643,Predictive Model,200,7
E02000465,Suburban,4.857142857142857,27.099852036787137,2.4285714285714284,13.54992601839357,Wardriving,300,1
E02000465,Suburban,4.0,39.23960475914778,2.5,24.52475297446736,Wardriving,200,2
E02000465,Suburban,2.0,63.76435773360796,3.0,95.64653660041193,Wardriving,100,1
E02000465,Suburban,4522.0,1616.143406678649,3140.0,1122.222533607023,Predictive Model,100,7
E02000470,Suburban,6308.0,931.8052786032216,3623.0,535.1823913093646,Predictive Model,100,6
E02000470,Suburban,0.25,1.2262376487233826,2.8333333333333335,13.897360018865001,Wardriving,300,1
E02000470,Suburban,6308.0,931.8052786032216,4918.0,726.4772289427146,Predictive Model,300,6
E02000470,Suburban,6308.0,931.8052786032216,3623.0,535.1823913093646,Predictive Model,200,6
E02000470,Suburban,0.0,0.0,2.8333333333333335,22.583210030654765,Wardriving,200,1
E02000481,Rural,5950.0,486.0903153963333,3281.0,268.0440882042638,Predictive Model,300,5
E02000481,Rural,5950.0,486.0903153963333,3109.0,253.99240177600004,Predictive Model,100,5
E02000481,Rural,4.825,23.6663866203614,3.15,15.450594373914697,Wardriving,300,1
E02000481,Rural,2.8,22.31752520676472,2.8,22.317525206764717,Wardriving,200,1
E02000481,Rural,5950.0,486.0903153963333,3109.0,253.99240177600004,Predictive Model,200,5
E02000487,Rural,8.88888888888889,43.59956084349829,3.7222222222222223,18.257316103214908,Wardriving,300,2
E02000487,Rural,4.0,31.882178866807138,3.2222222222222223,25.682866309372415,Wardriving,200,2
E02000487,Rural,5462.0,424.04464918222357,2994.0,232.44043933569705,Predictive Model,300,5
E02000487,Rural,5462.0,424.04464918222357,3474.0,269.70543962999716,Predictive Model,100,5
E02000487,Rural,5462.0,424.04464918222357,3474.0,269.70543962999716,Predictive Model,200,5
E02000522,Suburban,4962.0,3168.3205284654045,3316.0,2117.3218203126326,Predictive Model,300,9
E02000522,Suburban,4962.0,3168.3205284654045,3316.0,2117.3218203126326,Predictive Model,100,9
E02000522,Suburban,361.9,1775.101620291895,2.2,10.79089130876532,Wardriving,300,9
E02000522,Suburban,227.2,1810.9077596345705,2.2,17.535198376743203,Wardriving,200,9
